1
10
21
5
0
3
7
5
3
8
6
8
1
8
10
3
25
0
0
5
7
0
21
20
30
3
3
3
11
0
2
2
8
7
2
18
24
13
7
0
18
7
4
0
23
8
7
3
0
16
1
7
13
7
6
4
0
2
3
3
12
0
2
9
13
9
1
6
5
6
10
14
3
1
9
10
14
7
0
2
6
5
6
0
7
11
11
19
1
5
2
18
9
14
5
3
3
0
13
1
11
1
6
28
1
3
5
4
0
18
2
8
1
8
0
8
0
2
5
11
2
9
8
3
5
14
12
3
5
4
9
7
6
2
8
1
1
4
9
21
14
1
1
0
13
20
0
0
0
12
0
8
6
18
6
5
4
14
1
8
2
1
9
17
2
5
10
2
0
7
10
23
1
24
0
11
0
15
3
11
9
20
0
14
27
3
13
14
8
7
3
6
1
9
21
0
2
8
7
2
0
10
16
1
0
5
8
11
8
0
6
4
0
2
1
16
1
1
1
1
28
1
21
1
6
0
3
2
3
17
3
12
2
13
6
0
22
9
1
2
2
2
0
5
17
1
6
1
1
0
4
1
10
4
1
4
7
9
19
18
0
25
5
0
12
7
12
4
22
7
1
1
5
2
5
4
7
1
16
10
0
5
13
5
6
16
11
13
0
7
0
3
1
0
7
5
7
24
8
11
4
8
0
19
1
2
5
