x = 550.00, y = 2.242401e-03
x = 1104.95, y = 2.216345e-03
x = 1114.86, y = 2.213995e-03
x = 1124.77, y = 2.211663e-03
x = 1134.68, y = 2.209350e-03
x = 1144.59, y = 2.207057e-03
x = 1154.50, y = 2.204782e-03
x = 1164.41, y = 2.202526e-03
x = 1174.32, y = 2.200289e-03
x = 1184.23, y = 2.198071e-03
x = 1194.14, y = 2.195872e-03
x = 1204.05, y = 2.193692e-03
x = 1213.96, y = 2.191531e-03
x = 1223.87, y = 2.189388e-03
x = 1233.78, y = 2.187265e-03
x = 1243.69, y = 2.185161e-03
x = 1253.60, y = 2.183075e-03
x = 1263.51, y = 2.181009e-03
x = 1273.42, y = 2.178961e-03
x = 1283.33, y = 2.176932e-03
x = 1293.24, y = 2.174923e-03
x = 1303.15, y = 2.172932e-03
x = 1313.06, y = 2.170960e-03
x = 1322.97, y = 2.169007e-03
x = 1332.88, y = 2.167073e-03
x = 1342.79, y = 2.165158e-03
x = 1352.70, y = 2.163262e-03
x = 1362.61, y = 2.161385e-03
x = 1372.52, y = 2.159526e-03
x = 1382.43, y = 2.157687e-03
x = 1392.34, y = 2.155867e-03
x = 1402.25, y = 2.154065e-03
x = 1412.16, y = 2.152283e-03
x = 1422.07, y = 2.150519e-03
x = 1431.98, y = 2.148774e-03
x = 1441.89, y = 2.147049e-03
x = 1451.80, y = 2.145342e-03
x = 1461.71, y = 2.143654e-03
x = 1471.62, y = 2.141985e-03
x = 1481.53, y = 2.140335e-03
x = 1491.44, y = 2.138704e-03
x = 1501.35, y = 2.137092e-03
x = 1511.26, y = 2.135499e-03
x = 1521.17, y = 2.133924e-03
x = 1531.08, y = 2.132369e-03
x = 1540.99, y = 2.130832e-03
x = 1550.90, y = 2.129315e-03
x = 1560.81, y = 2.127816e-03
x = 1570.72, y = 2.126337e-03
x = 1580.63, y = 2.124876e-03
x = 1590.54, y = 2.123434e-03
x = 1600.45, y = 2.122012e-03
x = 1610.36, y = 2.120608e-03
x = 1620.27, y = 2.119223e-03
x = 1630.18, y = 2.117857e-03
x = 1640.09, y = 2.116510e-03
x = 1650.00, y = 2.115181e-03
x = 1659.91, y = 2.113872e-03
x = 1669.82, y = 2.112582e-03
x = 1679.73, y = 2.111311e-03
x = 1689.64, y = 2.110058e-03
x = 1699.55, y = 2.108825e-03
x = 1709.46, y = 2.107610e-03
x = 1719.37, y = 2.106414e-03
x = 1729.28, y = 2.105238e-03
x = 1739.19, y = 2.104080e-03
x = 1749.10, y = 2.102941e-03
x = 1759.01, y = 2.101821e-03
x = 1768.92, y = 2.100720e-03
x = 1778.83, y = 2.099638e-03
x = 1788.74, y = 2.098575e-03
x = 1798.65, y = 2.097531e-03
x = 1808.56, y = 2.096506e-03
x = 1818.47, y = 2.095499e-03
x = 1828.38, y = 2.094512e-03
x = 1838.29, y = 2.093544e-03
x = 1848.20, y = 2.092594e-03
x = 1858.11, y = 2.091664e-03
x = 1868.02, y = 2.090752e-03
x = 1877.93, y = 2.089859e-03
x = 1887.84, y = 2.088985e-03
x = 1897.75, y = 2.088131e-03
x = 1907.66, y = 2.087295e-03
x = 1917.57, y = 2.086478e-03
x = 1927.48, y = 2.085680e-03
x = 1937.39, y = 2.084901e-03
x = 1947.30, y = 2.084140e-03
x = 1957.21, y = 2.083399e-03
x = 1967.12, y = 2.082677e-03
x = 1977.03, y = 2.081973e-03
x = 1986.94, y = 2.081289e-03
x = 1996.85, y = 2.080624e-03
x = 2006.76, y = 2.080179e-03
x = 2016.67, y = 2.079842e-03
x = 2026.58, y = 2.079519e-03
x = 2036.49, y = 2.079209e-03
x = 2046.40, y = 2.078911e-03
x = 2056.31, y = 2.078627e-03
x = 2066.22, y = 2.078356e-03
x = 2076.13, y = 2.078097e-03
x = 2086.04, y = 2.077852e-03
x = 2095.95, y = 2.077620e-03
x = 2105.86, y = 2.077401e-03
x = 2115.77, y = 2.077194e-03
x = 2125.68, y = 2.077001e-03
x = 2135.59, y = 2.076821e-03
x = 2145.50, y = 2.076654e-03
x = 2155.41, y = 2.076500e-03
x = 2165.32, y = 2.076359e-03
x = 2175.23, y = 2.076231e-03
x = 2185.14, y = 2.076116e-03
x = 2195.05, y = 2.076013e-03
x = 2204.95, y = 2.075924e-03
x = 2214.86, y = 2.075848e-03
x = 2224.77, y = 2.075786e-03
x = 2234.68, y = 2.075736e-03
x = 2244.59, y = 2.075699e-03
x = 2254.50, y = 2.075675e-03
x = 2264.41, y = 2.075664e-03
x = 2274.32, y = 2.075666e-03
x = 2284.23, y = 2.075681e-03
x = 2294.14, y = 2.075709e-03
x = 2304.05, y = 2.075751e-03
x = 2313.96, y = 2.075805e-03
x = 2323.87, y = 2.075872e-03
x = 2333.78, y = 2.075952e-03
x = 2343.69, y = 2.076046e-03
x = 2353.60, y = 2.076152e-03
x = 2363.51, y = 2.076271e-03
x = 2373.42, y = 2.076404e-03
x = 2383.33, y = 2.076549e-03
x = 2393.24, y = 2.076708e-03
x = 2403.15, y = 2.076879e-03
x = 2413.06, y = 2.077063e-03
x = 2422.97, y = 2.077261e-03
x = 2432.88, y = 2.077471e-03
x = 2442.79, y = 2.077695e-03
x = 2452.70, y = 2.077932e-03
x = 2462.61, y = 2.078181e-03
x = 2472.52, y = 2.078444e-03
x = 2482.43, y = 2.078719e-03
x = 2492.34, y = 2.079008e-03
x = 2502.25, y = 2.079310e-03
x = 2512.16, y = 2.079624e-03
x = 2522.07, y = 2.079952e-03
x = 2531.98, y = 2.080293e-03
x = 2541.89, y = 2.080646e-03
x = 2551.80, y = 2.081013e-03
x = 2561.71, y = 2.081393e-03
x = 2571.62, y = 2.081786e-03
x = 2581.53, y = 2.082192e-03
x = 2591.44, y = 2.082611e-03
x = 2601.35, y = 2.083042e-03
x = 2611.26, y = 2.083487e-03
x = 2621.17, y = 2.083945e-03
x = 2631.08, y = 2.084416e-03
x = 2640.99, y = 2.084900e-03
x = 2650.90, y = 2.085397e-03
x = 2660.81, y = 2.085907e-03
x = 2670.72, y = 2.086430e-03
x = 2680.63, y = 2.086966e-03
x = 2690.54, y = 2.087515e-03
x = 2700.45, y = 2.088078e-03
x = 2710.36, y = 2.088653e-03
x = 2720.27, y = 2.089241e-03
x = 2730.18, y = 2.089842e-03
x = 2740.09, y = 2.090456e-03
x = 2750.00, y = 2.091083e-03
x = 2759.91, y = 2.091724e-03
x = 2769.82, y = 2.092377e-03
x = 2779.73, y = 2.093043e-03
x = 2789.64, y = 2.093723e-03
x = 2799.55, y = 2.094415e-03
x = 2809.46, y = 2.095120e-03
x = 2819.37, y = 2.095839e-03
x = 2829.28, y = 2.096570e-03
x = 2839.19, y = 2.097314e-03
x = 2849.10, y = 2.098072e-03
x = 2859.01, y = 2.098842e-03
x = 2868.92, y = 2.099626e-03
x = 2878.83, y = 2.100422e-03
x = 2888.74, y = 2.101232e-03
x = 2898.65, y = 2.102054e-03
x = 2908.56, y = 2.102890e-03
x = 2918.47, y = 2.103739e-03
x = 2928.38, y = 2.104600e-03
x = 2938.29, y = 2.105475e-03
x = 2948.20, y = 2.106363e-03
x = 2958.11, y = 2.107263e-03
x = 2968.02, y = 2.108177e-03
x = 2977.93, y = 2.109104e-03
x = 2987.84, y = 2.110043e-03
x = 2997.75, y = 2.110996e-03
x = 3007.66, y = 2.111704e-03
x = 3017.57, y = 2.112343e-03
x = 3027.48, y = 2.112991e-03
x = 3037.39, y = 2.113646e-03
x = 3047.30, y = 2.114309e-03
x = 3057.21, y = 2.114980e-03
x = 3067.12, y = 2.115659e-03
x = 3077.03, y = 2.116345e-03
x = 3086.94, y = 2.117039e-03
x = 3096.85, y = 2.117741e-03
x = 3106.76, y = 2.118451e-03
x = 3116.67, y = 2.119169e-03
x = 3126.58, y = 2.119894e-03
x = 3136.49, y = 2.120627e-03
x = 3146.40, y = 2.121368e-03
x = 3156.31, y = 2.122117e-03
x = 3166.22, y = 2.122874e-03
x = 3176.13, y = 2.123638e-03
x = 3186.04, y = 2.124410e-03
x = 3195.95, y = 2.125190e-03
x = 3205.86, y = 2.125978e-03
x = 3215.77, y = 2.126774e-03
x = 3225.68, y = 2.127577e-03
x = 3235.59, y = 2.128388e-03
x = 3245.50, y = 2.129207e-03
x = 3255.41, y = 2.130034e-03
x = 3265.32, y = 2.130868e-03
x = 3275.23, y = 2.131710e-03
x = 3285.14, y = 2.132560e-03
x = 3295.05, y = 2.133418e-03
x = 3304.95, y = 2.134284e-03
x = 3314.86, y = 2.135157e-03
x = 3324.77, y = 2.136039e-03
x = 3334.68, y = 2.136928e-03
x = 3344.59, y = 2.137824e-03
x = 3354.50, y = 2.138729e-03
x = 3364.41, y = 2.139641e-03
x = 3374.32, y = 2.140562e-03
x = 3384.23, y = 2.141490e-03
x = 3394.14, y = 2.142425e-03
x = 3404.05, y = 2.143369e-03
x = 3413.96, y = 2.144320e-03
x = 3423.87, y = 2.145279e-03
x = 3433.78, y = 2.146246e-03
x = 3443.69, y = 2.147221e-03
x = 3453.60, y = 2.148204e-03
x = 3463.51, y = 2.149194e-03
x = 3473.42, y = 2.150192e-03
x = 3483.33, y = 2.151198e-03
x = 3493.24, y = 2.152212e-03
x = 3503.15, y = 2.153233e-03
x = 3513.06, y = 2.154262e-03
x = 3522.97, y = 2.155299e-03
x = 3532.88, y = 2.156344e-03
x = 3542.79, y = 2.157397e-03
x = 3552.70, y = 2.158457e-03
x = 3562.61, y = 2.159525e-03
x = 3572.52, y = 2.160601e-03
x = 3582.43, y = 2.161685e-03
x = 3592.34, y = 2.162777e-03
x = 3602.25, y = 2.163876e-03
x = 3612.16, y = 2.164983e-03
x = 3622.07, y = 2.166098e-03
x = 3631.98, y = 2.167221e-03
x = 3641.89, y = 2.168352e-03
x = 3651.80, y = 2.169490e-03
x = 3661.71, y = 2.170636e-03
x = 3671.62, y = 2.171790e-03
x = 3681.53, y = 2.172952e-03
x = 3691.44, y = 2.174121e-03
x = 3701.35, y = 2.175299e-03
x = 3711.26, y = 2.176484e-03
x = 3721.17, y = 2.177677e-03
x = 3731.08, y = 2.178877e-03
x = 3740.99, y = 2.180086e-03
x = 3750.90, y = 2.181302e-03
x = 3760.81, y = 2.182526e-03
x = 3770.72, y = 2.183758e-03
x = 3780.63, y = 2.184997e-03
x = 3790.54, y = 2.186245e-03
x = 3800.45, y = 2.187500e-03
x = 3810.36, y = 2.188763e-03
x = 3820.27, y = 2.190034e-03
x = 3830.18, y = 2.191312e-03
x = 3840.09, y = 2.192599e-03
x = 3850.00, y = 2.193893e-03
x = 3859.91, y = 2.195195e-03
x = 3869.82, y = 2.196505e-03
x = 3879.73, y = 2.197822e-03
x = 3889.64, y = 2.199147e-03
x = 3899.55, y = 2.200481e-03
x = 3909.46, y = 2.201821e-03
x = 3919.37, y = 2.203170e-03
x = 3929.28, y = 2.204527e-03
x = 3939.19, y = 2.205891e-03
x = 3949.10, y = 2.207263e-03
x = 3959.01, y = 2.208643e-03
x = 3968.92, y = 2.210031e-03
x = 3978.83, y = 2.211426e-03
x = 3988.74, y = 2.212829e-03
x = 3998.65, y = 2.214240e-03
x = 4008.56, y = 2.215765e-03
x = 4018.47, y = 2.217312e-03
x = 4028.38, y = 2.218867e-03
x = 4038.29, y = 2.220428e-03
x = 4048.20, y = 2.221996e-03
x = 4058.11, y = 2.223571e-03
x = 4068.02, y = 2.225152e-03
x = 4077.93, y = 2.226740e-03
x = 4087.84, y = 2.228335e-03
x = 4097.75, y = 2.229936e-03
x = 4107.66, y = 2.231545e-03
x = 4117.57, y = 2.233160e-03
x = 4127.48, y = 2.234781e-03
x = 4137.39, y = 2.236410e-03
x = 4147.30, y = 2.238045e-03
x = 4157.21, y = 2.239687e-03
x = 4167.12, y = 2.241335e-03
x = 4177.03, y = 2.242990e-03
x = 4186.94, y = 2.244652e-03
x = 4196.85, y = 2.246321e-03
x = 4206.76, y = 2.247997e-03
x = 4216.67, y = 2.249679e-03
x = 4226.58, y = 2.251368e-03
x = 4236.49, y = 2.253063e-03
x = 4246.40, y = 2.254765e-03
x = 4256.31, y = 2.256474e-03
x = 4266.22, y = 2.258190e-03
x = 4276.13, y = 2.259913e-03
x = 4286.04, y = 2.261642e-03
x = 4295.95, y = 2.263378e-03
x = 4305.86, y = 2.265120e-03
x = 4315.77, y = 2.266870e-03
x = 4325.68, y = 2.268626e-03
x = 4335.59, y = 2.270389e-03
x = 4345.50, y = 2.272158e-03
x = 4355.41, y = 2.273934e-03
x = 4365.32, y = 2.275717e-03
x = 4375.23, y = 2.277507e-03
x = 4385.14, y = 2.279303e-03
x = 4395.05, y = 2.281106e-03
x = 4404.95, y = 2.282916e-03
x = 4414.86, y = 2.284733e-03
x = 4424.77, y = 2.286556e-03
x = 4434.68, y = 2.288386e-03
x = 4444.59, y = 2.290222e-03
x = 4454.50, y = 2.292066e-03
x = 4464.41, y = 2.293916e-03
x = 4474.32, y = 2.295773e-03
x = 4484.23, y = 2.297636e-03
x = 4494.14, y = 2.299507e-03
x = 4504.05, y = 2.301384e-03
x = 4513.96, y = 2.303267e-03
x = 4523.87, y = 2.305158e-03
x = 4533.78, y = 2.307055e-03
x = 4543.69, y = 2.308959e-03
x = 4553.60, y = 2.310869e-03
x = 4563.51, y = 2.312787e-03
x = 4573.42, y = 2.314711e-03
x = 4583.33, y = 2.316641e-03
x = 4593.24, y = 2.318579e-03
x = 4603.15, y = 2.320523e-03
x = 4613.06, y = 2.322474e-03
x = 4622.97, y = 2.324432e-03
x = 4632.88, y = 2.326396e-03
x = 4642.79, y = 2.328367e-03
x = 4652.70, y = 2.330345e-03
x = 4662.61, y = 2.332329e-03
x = 4672.52, y = 2.334320e-03
x = 4682.43, y = 2.336318e-03
x = 4692.34, y = 2.338323e-03
x = 4702.25, y = 2.340334e-03
x = 4712.16, y = 2.342352e-03
x = 4722.07, y = 2.344377e-03
x = 4731.98, y = 2.346409e-03
x = 4741.89, y = 2.348447e-03
x = 4751.80, y = 2.350492e-03
x = 4761.71, y = 2.352544e-03
x = 4771.62, y = 2.354602e-03
x = 4781.53, y = 2.356667e-03
x = 4791.44, y = 2.358739e-03
x = 4801.35, y = 2.360817e-03
x = 4811.26, y = 2.362903e-03
x = 4821.17, y = 2.364995e-03
x = 4831.08, y = 2.367093e-03
x = 4840.99, y = 2.369199e-03
x = 4850.90, y = 2.371311e-03
x = 4860.81, y = 2.373430e-03
x = 4870.72, y = 2.375555e-03
x = 4880.63, y = 2.377688e-03
x = 4890.54, y = 2.379827e-03
x = 4900.45, y = 2.381972e-03
x = 4910.36, y = 2.384125e-03
x = 4920.27, y = 2.386284e-03
x = 4930.18, y = 2.388450e-03
x = 4940.09, y = 2.390623e-03
x = 4950.00, y = 2.392802e-03
x = 4959.91, y = 2.394988e-03
x = 4969.82, y = 2.397181e-03
x = 4979.73, y = 2.399380e-03
x = 4989.64, y = 2.401586e-03
x = 4999.55, y = 2.403799e-03
x = 5009.46, y = 2.405981e-03
x = 5019.37, y = 2.408166e-03
x = 5029.28, y = 2.410354e-03
x = 5039.19, y = 2.412546e-03
x = 5049.10, y = 2.414742e-03
x = 5059.01, y = 2.416942e-03
x = 5068.92, y = 2.419146e-03
x = 5078.83, y = 2.421354e-03
x = 5088.74, y = 2.423566e-03
x = 5098.65, y = 2.425782e-03
x = 5108.56, y = 2.428002e-03
x = 5118.47, y = 2.430226e-03
x = 5128.38, y = 2.432454e-03
x = 5138.29, y = 2.434686e-03
x = 5148.20, y = 2.436922e-03
x = 5158.11, y = 2.439162e-03
x = 5168.02, y = 2.441405e-03
x = 5177.93, y = 2.443653e-03
x = 5187.84, y = 2.445905e-03
x = 5197.75, y = 2.448161e-03
x = 5207.66, y = 2.450420e-03
x = 5217.57, y = 2.452684e-03
x = 5227.48, y = 2.454951e-03
x = 5237.39, y = 2.457223e-03
x = 5247.30, y = 2.459499e-03
x = 5257.21, y = 2.461778e-03
x = 5267.12, y = 2.464062e-03
x = 5277.03, y = 2.466349e-03
x = 5286.94, y = 2.468641e-03
x = 5296.85, y = 2.470936e-03
x = 5306.76, y = 2.473235e-03
x = 5316.67, y = 2.475539e-03
x = 5326.58, y = 2.477846e-03
x = 5336.49, y = 2.480158e-03
x = 5346.40, y = 2.482473e-03
x = 5356.31, y = 2.484792e-03
x = 5366.22, y = 2.487115e-03
x = 5376.13, y = 2.489442e-03
x = 5386.04, y = 2.491774e-03
x = 5395.95, y = 2.494109e-03
x = 5405.86, y = 2.496448e-03
x = 5415.77, y = 2.498791e-03
x = 5425.68, y = 2.501138e-03
x = 5435.59, y = 2.503489e-03
x = 5445.50, y = 2.505844e-03
x = 5455.41, y = 2.508203e-03
x = 5465.32, y = 2.510566e-03
x = 5475.23, y = 2.512933e-03
x = 5485.14, y = 2.515304e-03
x = 5495.05, y = 2.517679e-03
x = 5504.95, y = 2.520058e-03
x = 5514.86, y = 2.522440e-03
x = 5524.77, y = 2.524827e-03
x = 5534.68, y = 2.527218e-03
x = 5544.59, y = 2.529613e-03
x = 5554.50, y = 2.532011e-03
x = 5564.41, y = 2.534414e-03
x = 5574.32, y = 2.536821e-03
x = 5584.23, y = 2.539231e-03
x = 5594.14, y = 2.541646e-03
x = 5604.05, y = 2.544064e-03
x = 5613.96, y = 2.546487e-03
x = 5623.87, y = 2.548914e-03
x = 5633.78, y = 2.551344e-03
x = 5643.69, y = 2.553778e-03
x = 5653.60, y = 2.556217e-03
x = 5663.51, y = 2.558659e-03
x = 5673.42, y = 2.561106e-03
x = 5683.33, y = 2.563556e-03
x = 5693.24, y = 2.566010e-03
x = 5703.15, y = 2.568469e-03
x = 5713.06, y = 2.570931e-03
x = 5722.97, y = 2.573397e-03
x = 5732.88, y = 2.575867e-03
x = 5742.79, y = 2.578341e-03
x = 5752.70, y = 2.580820e-03
x = 5762.61, y = 2.583302e-03
x = 5772.52, y = 2.585788e-03
x = 5782.43, y = 2.588278e-03
x = 5792.34, y = 2.590772e-03
x = 5802.25, y = 2.593270e-03
x = 5812.16, y = 2.595772e-03
x = 5822.07, y = 2.598278e-03
x = 5831.98, y = 2.600788e-03
x = 5841.89, y = 2.603302e-03
x = 5851.80, y = 2.605819e-03
x = 5861.71, y = 2.608341e-03
x = 5871.62, y = 2.610867e-03
x = 5881.53, y = 2.613397e-03
x = 5891.44, y = 2.615931e-03
x = 5901.35, y = 2.618468e-03
x = 5911.26, y = 2.621010e-03
x = 5921.17, y = 2.623556e-03
x = 5931.08, y = 2.626105e-03
x = 5940.99, y = 2.628659e-03
x = 5950.90, y = 2.631216e-03
x = 5960.81, y = 2.633778e-03
x = 5970.72, y = 2.636344e-03
x = 5980.63, y = 2.638913e-03
x = 5990.54, y = 2.641487e-03
x = 6000.45, y = 2.644065e-03
x = 6010.36, y = 2.646665e-03
x = 6020.27, y = 2.649267e-03
x = 6030.18, y = 2.651870e-03
x = 6040.09, y = 2.654475e-03
x = 6050.00, y = 2.657081e-03
x = 6059.91, y = 2.659690e-03
x = 6069.82, y = 2.662299e-03
x = 6079.73, y = 2.664910e-03
x = 6089.64, y = 2.667523e-03
x = 6099.55, y = 2.670138e-03
x = 6109.46, y = 2.672754e-03
x = 6119.37, y = 2.675371e-03
x = 6129.28, y = 2.677990e-03
x = 6139.19, y = 2.680611e-03
x = 6149.10, y = 2.683234e-03
x = 6159.01, y = 2.685857e-03
x = 6168.92, y = 2.688483e-03
x = 6178.83, y = 2.691110e-03
x = 6188.74, y = 2.693739e-03
x = 6198.65, y = 2.696369e-03
x = 6208.56, y = 2.699001e-03
x = 6218.47, y = 2.701634e-03
x = 6228.38, y = 2.704269e-03
x = 6238.29, y = 2.706906e-03
x = 6248.20, y = 2.709544e-03
x = 6258.11, y = 2.712184e-03
x = 6268.02, y = 2.714825e-03
x = 6277.93, y = 2.717468e-03
x = 6287.84, y = 2.720113e-03
x = 6297.75, y = 2.722759e-03
x = 6307.66, y = 2.725406e-03
x = 6317.57, y = 2.728056e-03
x = 6327.48, y = 2.730707e-03
x = 6337.39, y = 2.733359e-03
x = 6347.30, y = 2.736013e-03
x = 6357.21, y = 2.738669e-03
x = 6367.12, y = 2.741326e-03
x = 6377.03, y = 2.743985e-03
x = 6386.94, y = 2.746645e-03
x = 6396.85, y = 2.749307e-03
x = 6406.76, y = 2.751970e-03
x = 6416.67, y = 2.754635e-03
x = 6426.58, y = 2.757302e-03
x = 6436.49, y = 2.759970e-03
x = 6446.40, y = 2.762640e-03
x = 6456.31, y = 2.765312e-03
x = 6466.22, y = 2.767985e-03
x = 6476.13, y = 2.770659e-03
x = 6486.04, y = 2.773336e-03
x = 6495.95, y = 2.776013e-03
x = 6505.86, y = 2.778693e-03
x = 6515.77, y = 2.781374e-03
x = 6525.68, y = 2.784056e-03
x = 6535.59, y = 2.786740e-03
x = 6545.50, y = 2.789426e-03
x = 6555.41, y = 2.792113e-03
x = 6565.32, y = 2.794802e-03
x = 6575.23, y = 2.797493e-03
x = 6585.14, y = 2.800185e-03
x = 6595.05, y = 2.802878e-03
x = 6604.95, y = 2.805574e-03
x = 6614.86, y = 2.808270e-03
x = 6624.77, y = 2.810969e-03
x = 6634.68, y = 2.813669e-03
x = 6644.59, y = 2.816370e-03
x = 6654.50, y = 2.819073e-03
x = 6664.41, y = 2.821778e-03
x = 6674.32, y = 2.824484e-03
x = 6684.23, y = 2.827192e-03
x = 6694.14, y = 2.829902e-03
x = 6704.05, y = 2.832613e-03
x = 6713.96, y = 2.835325e-03
x = 6723.87, y = 2.838040e-03
x = 6733.78, y = 2.840756e-03
x = 6743.69, y = 2.843473e-03
x = 6753.60, y = 2.846192e-03
x = 6763.51, y = 2.848912e-03
x = 6773.42, y = 2.851635e-03
x = 6783.33, y = 2.854358e-03
x = 6793.24, y = 2.857084e-03
x = 6803.15, y = 2.859811e-03
x = 6813.06, y = 2.862539e-03
x = 6822.97, y = 2.865269e-03
x = 6832.88, y = 2.868001e-03
x = 6842.79, y = 2.870734e-03
x = 6852.70, y = 2.873469e-03
x = 6862.61, y = 2.876205e-03
x = 6872.52, y = 2.878943e-03
x = 6882.43, y = 2.881683e-03
x = 6892.34, y = 2.884424e-03
x = 6902.25, y = 2.887167e-03
x = 6912.16, y = 2.889911e-03
x = 6922.07, y = 2.892657e-03
x = 6931.98, y = 2.895404e-03
x = 6941.89, y = 2.898153e-03
x = 6951.80, y = 2.900904e-03
x = 6961.71, y = 2.903656e-03
x = 6971.62, y = 2.906410e-03
x = 6981.53, y = 2.909166e-03
x = 6991.44, y = 2.911923e-03
x = 7001.35, y = 2.914669e-03
x = 7011.26, y = 2.917342e-03
x = 7021.17, y = 2.920015e-03
x = 7031.08, y = 2.922688e-03
x = 7040.99, y = 2.925363e-03
x = 7050.90, y = 2.928037e-03
x = 7060.81, y = 2.930712e-03
x = 7070.72, y = 2.933388e-03
x = 7080.63, y = 2.936064e-03
x = 7090.54, y = 2.938741e-03
x = 7100.45, y = 2.941418e-03
x = 7110.36, y = 2.944096e-03
x = 7120.27, y = 2.946774e-03
x = 7130.18, y = 2.949453e-03
x = 7140.09, y = 2.952132e-03
x = 7150.00, y = 2.954812e-03
x = 7159.91, y = 2.957493e-03
x = 7169.82, y = 2.960173e-03
x = 7179.73, y = 2.962855e-03
x = 7189.64, y = 2.965537e-03
x = 7199.55, y = 2.968219e-03
x = 7209.46, y = 2.970902e-03
x = 7219.37, y = 2.973586e-03
x = 7229.28, y = 2.976270e-03
x = 7239.19, y = 2.978954e-03
x = 7249.10, y = 2.981639e-03
x = 7259.01, y = 2.984325e-03
x = 7268.92, y = 2.987011e-03
x = 7278.83, y = 2.989698e-03
x = 7288.74, y = 2.992385e-03
x = 7298.65, y = 2.995073e-03
x = 7308.56, y = 2.997761e-03
x = 7318.47, y = 3.000450e-03
x = 7328.38, y = 3.003139e-03
x = 7338.29, y = 3.005829e-03
x = 7348.20, y = 3.008519e-03
x = 7358.11, y = 3.011210e-03
x = 7368.02, y = 3.013901e-03
x = 7377.93, y = 3.016593e-03
x = 7387.84, y = 3.019285e-03
x = 7397.75, y = 3.021978e-03
x = 7407.66, y = 3.024672e-03
x = 7417.57, y = 3.027366e-03
x = 7427.48, y = 3.030060e-03
x = 7437.39, y = 3.032755e-03
x = 7447.30, y = 3.035451e-03
x = 7457.21, y = 3.038147e-03
x = 7467.12, y = 3.040843e-03
x = 7477.03, y = 3.043540e-03
x = 7486.94, y = 3.046238e-03
x = 7496.85, y = 3.048936e-03
x = 7506.76, y = 3.051635e-03
x = 7516.67, y = 3.054334e-03
x = 7526.58, y = 3.057034e-03
x = 7536.49, y = 3.059734e-03
x = 7546.40, y = 3.062435e-03
x = 7556.31, y = 3.065136e-03
x = 7566.22, y = 3.067838e-03
x = 7576.13, y = 3.070540e-03
x = 7586.04, y = 3.073243e-03
x = 7595.95, y = 3.075946e-03
x = 7605.86, y = 3.078650e-03
x = 7615.77, y = 3.081355e-03
x = 7625.68, y = 3.084060e-03
x = 7635.59, y = 3.086765e-03
x = 7645.50, y = 3.089471e-03
x = 7655.41, y = 3.092177e-03
x = 7665.32, y = 3.094884e-03
x = 7675.23, y = 3.097592e-03
x = 7685.14, y = 3.100300e-03
x = 7695.05, y = 3.103009e-03
x = 7704.95, y = 3.105718e-03
x = 7714.86, y = 3.108427e-03
x = 7724.77, y = 3.111138e-03
x = 7734.68, y = 3.113848e-03
x = 7744.59, y = 3.116559e-03
x = 7754.50, y = 3.119271e-03
x = 7764.41, y = 3.121983e-03
x = 7774.32, y = 3.124696e-03
x = 7784.23, y = 3.127410e-03
x = 7794.14, y = 3.130123e-03
x = 7804.05, y = 3.132838e-03
x = 7813.96, y = 3.135553e-03
x = 7823.87, y = 3.138268e-03
x = 7833.78, y = 3.140984e-03
x = 7843.69, y = 3.143700e-03
x = 7853.60, y = 3.146417e-03
